window_id,dataset,class,rpm,sampling_rate_hz,n_fft,hop_ratio,transform,min,p0_1,p1,median,p99,p99_9,max,dynamic_range_p999_p01,finite
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.25,magnitude,3.2878605793484894e-07,0.00013552633432892686,0.0007341043595356038,0.1298129951348594,25.81502445859508,44.208827124490966,61.9752692929152,44.20869159815664,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.25,power,1.0810027189233784e-13,1.8367387428722347e-08,5.389092262428269e-07,0.016851413705883028,666.41551158835,1954.420620666371,3840.934003929358,1954.4206206480035,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.25,log1p,3.2878600388472483e-07,0.00013551715146488307,0.0007338350367217977,0.12205212799799965,3.2889623280159896,3.81129230309974,4.142742098417148,3.811156785948275,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.25,db,-129.65909073285832,-77.35951978554567,-62.684842878744206,-17.73363658579925,28.237450662169113,32.910179361616265,35.844368450537054,110.26969914716193,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.5,magnitude,2.2489271156445056e-06,0.00014579408543946297,0.0007455669700658921,0.1302468949643364,26.07343597150464,44.17135080652271,61.9752692929152,44.17120501243727,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.5,power,5.0576731714811155e-12,2.125596508649923e-08,5.558701107146279e-07,0.016964254163343732,679.8246936268495,1951.108579432646,3840.934003929358,1951.1085794113899,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.5,log1p,2.2489245868117115e-06,0.00014578345848980962,0.0007452891730794662,0.12243609977565759,3.2985525947063685,3.810462969021686,4.142742098417148,3.810317185563196,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,256,0.5,db,-112.96010616826564,-76.72520607383106,-62.55026566997976,-17.704652551654632,28.323961303187193,32.90281283947931,35.844368450537054,109.62801891331037,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.25,magnitude,1.6929831474499224e-06,0.0003100433876689251,0.0011353593454708482,0.19245964477616972,36.547279392924516,55.25496818685571,70.76543769109152,55.25465814346804,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.25,power,2.8661919375494457e-12,9.612694693859806e-08,1.289040846516304e-06,0.0370407149123642,1335.7036320647535,3053.1116269683766,5007.747171611756,3053.11162687225,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.25,log1p,1.6929817143555712e-06,0.0003099953341276636,0.0011347153124740867,0.17601810233336518,3.625600922298203,4.029894341920723,4.273402990953976,4.029584346586596,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.25,db,-115.42643426260598,-70.17154974778968,-58.89733246341801,-14.313206403180235,31.25710106240004,34.847426496712394,36.9964239433586,105.01897624450208,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.5,magnitude,1.6929831474499224e-06,0.0003101289478549783,0.0011323808497069896,0.19265934177299204,36.56179781605619,55.12325086997734,70.76543769109152,55.12294074102949,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.5,power,2.8661919375494457e-12,9.617999406214005e-08,1.2822864010410276e-06,0.03711762209978477,1336.7650612403181,3038.572786541389,5007.747171611756,3038.572786445209,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.5,log1p,1.6929817143555712e-06,0.0003100808677983748,0.0011317401901079736,0.17618555474465783,3.6259875177698384,4.027550180665977,4.273402990953976,4.0272400997981785,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,512,0.5,db,-115.42643426260598,-70.16915242875336,-58.92014895102483,-14.304198566971301,31.260550848649462,34.82669643961705,36.9964239433586,104.99584886837042,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.25,magnitude,1.9392049551925084e-05,0.0004971433479699602,0.0016487799940912656,0.28757294029453134,51.541776247353326,76.99012164938213,99.10217193235493,76.98962450603416,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.25,power,3.7605158582431783e-10,2.4715153482073987e-07,2.718475927258906e-06,0.0826981960225325,2656.554702451377,5927.492373535447,9821.240481710038,5927.492373288295,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.25,log1p,1.9391861528562938e-05,0.0004970198131438741,0.0016474222483392853,0.2527590045970801,3.961608590537184,4.356581059455573,4.6061913837117086,4.356084039642429,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.25,db,-94.24748096458579,-66.07036606233365,-55.65674602248142,-10.825039640822148,34.24318761899223,37.728690190475156,39.921663452559976,103.79905625280881,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.5,magnitude,4.476555059440557e-05,0.0004887845700931042,0.0016701462872077053,0.28618477758374977,51.541976136227625,75.92134768961172,96.29694020105262,75.92085890504163,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.5,power,2.0039545200202847e-09,2.3891423467954295e-07,2.789388932089617e-06,0.0819017269841508,2656.575316382075,5764.052422062469,9273.100692085105,5764.052421823555,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.5,log1p,4.476454864704726e-05,0.0004886651518886308,0.001668753143695285,0.2516802994433862,3.961612393346133,4.342783323963113,4.577767541637394,4.342294658811224,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,1024,0.5,db,-86.98110198751965,-66.21771868747625,-55.54490971660257,-10.867069409564227,34.24322129035577,37.607277128500655,39.67224975601783,103.8249958159769,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.25,magnitude,8.524938227484874e-05,0.0006869070326866033,0.002365378053413842,0.4269730602210964,76.00458918711526,118.4734957525638,174.55205791797613,118.47280884553112,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.25,power,7.267457178243294e-09,4.718431276835262e-07,5.595013578243036e-06,0.1823059942784246,5776.697594783882,14035.995290324283,30468.420923400492,14035.995289852439,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.25,log1p,8.524574875276182e-05,0.0006866712191054374,0.002362584950254613,0.35555545967437785,4.343865018453132,4.783093638885783,5.167935625234287,4.782406967666678,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.25,db,-81.38616499647097,-63.26205653783751,-52.52198856120065,-7.391990517577925,37.61679630591596,41.47241598159345,44.838499467724226,104.73447251943097,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.5,magnitude,8.524938227484874e-05,0.0006865132156736131,0.002312650315916364,0.4273450176860132,75.91411517293174,118.16360838891734,165.43779312529713,118.16292187570167,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.5,power,7.267457178243294e-09,4.7130147348306865e-07,5.34835148961275e-06,0.1826237641410589,5762.953885155882,13962.64443195033,27369.663394168612,13962.644431479028,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.5,log1p,8.524574875276182e-05,0.0006862776727334279,0.002309980255989143,0.35581608760740696,4.342689327208319,4.780497194811697,5.114621624745997,4.779810917138963,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,2048,0.5,db,-81.38616499647097,-63.267030607133634,-52.71780022368199,-7.3844270981967615,37.60644993248588,41.44967299870151,44.37269456272392,104.71670360583514,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.25,magnitude,2.2015913572204227e-05,0.00091036771743338,0.0033316658850198705,0.6072896395028442,109.98389231021652,198.926555566016,268.67597476698705,198.92564519829855,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.25,power,4.847004504187663e-10,8.287707252037083e-07,1.1099997603166945e-05,0.36880070624749445,12096.456665676264,39572.02201428011,72186.77941699067,39572.022013451344,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.25,log1p,2.2015671225536e-05,0.0009099535833953751,0.003326128182658859,0.4745493066708857,4.709385072482057,5.297946967630098,5.597221144853966,5.297037014046703,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.25,db,-93.14522631430265,-60.81566909886726,-49.546770915619604,-4.332082558075502,40.82658166925849,45.9738279769771,48.584576663789804,106.78949707584437,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.5,magnitude,0.0001196952864038321,0.0009726556286015081,0.0033281477424355397,0.6063185074293719,109.43476393656393,195.79921202006022,268.67597476698705,195.79823936443162,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.5,power,1.4326961587295393e-08,9.460686851981748e-07,1.1076567425897634e-05,0.36762213281862777,11975.967853887076,38337.33709420433,72186.77941699067,38337.33709325826,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.5,log1p,0.0001196881234946104,0.0009721829007746533,0.0033226217162824695,0.4739449192204066,4.704424962869929,5.282183907433393,5.597221144853966,5.281211724532619,True
f1:CWRU:cwru_X109:DE:train:96000-144000,CWRU,IR007,1796.0,48000,4096,0.5,db,-78.43845177850035,-60.24086131043447,-49.55594780782384,-4.345983503726092,40.783106001267996,45.836218151234384,48.584576663789804,106.07707946166886,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.25,magnitude,8.400004853914567e-07,8.956081390378282e-05,0.0003649086308584257,0.06272761174014853,12.618040398859138,20.94890069988091,25.826518553401193,20.948811139067004,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.25,power,7.056008154578828e-13,8.021147273945457e-09,1.3315831414177032e-07,0.003934753274622819,159.2149450557014,438.85651991481654,667.0090605891761,438.85651990679537,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.25,log1p,8.400001325912465e-07,8.955680356959039e-05,0.0003648420678937973,0.06083882168826168,2.6113954094596465,3.088716973856438,3.289390896547347,3.0886274170528685,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.25,db,-121.51337528731031,-80.95763393684216,-68.75631508217178,-24.05082493134755,22.01983822866832,26.42322397758006,28.241317333759177,107.38085791442222,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.5,magnitude,3.0724416402172494e-06,9.861308220334644e-05,0.0003661236053294792,0.06266162946984852,12.584807631998572,21.33347168987741,25.826518553401193,21.333373076795205,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.5,power,9.439897632540861e-12,9.724540136154382e-09,1.3404650190508266e-07,0.003926479858626325,158.37738314128458,455.1309354508034,667.0090605891761,455.13093544107886,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.5,log1p,3.072436920278101e-06,9.860822025291035e-05,0.00036605659843323387,0.06077673207855685,2.608952082435434,3.1060725119710235,3.289390896547347,3.1059739037507708,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,256,0.5,db,-110.25004445365337,-80.12130059866927,-68.72744326462632,-24.059966358278906,21.99693162839843,26.5810972895361,28.241317333759177,106.70239788820537,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.25,magnitude,4.276553842164077e-07,0.00013848400692079144,0.0005560239259793747,0.09200867510280783,17.38459325629573,25.461514261594356,34.79724585794167,25.461375777587435,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.25,power,1.828891276492833e-13,1.9177838343912002e-08,3.091626123807089e-07,0.008465596294385216,302.2240835823222,648.2888820418218,1210.8483192980386,648.288882022644,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.25,log1p,4.276552927718699e-07,0.00013847441888680385,0.0005558694019499049,0.08801882152441,2.9115129895118494,3.275691261470279,3.5778709591048754,3.2755527870513923,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.25,db,-127.3760903045504,-77.17200542390634,-65.09812892604229,-20.723424449917633,24.803290667993153,28.11768341144741,30.83089743296116,105.28968883535376,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.5,magnitude,8.644108395738925e-06,0.00013984625083616106,0.0005606770280706436,0.09122844680548259,17.492328045430757,25.123415580719573,34.79724585794167,25.123275734468738,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.5,power,7.472060995728418e-11,1.9557036949049664e-08,3.1435873844911073e-07,0.008322629556533866,305.981541099932,631.1861809553143,1210.8483192980386,631.1861809357572,True
f1:CWRU:cwru_X111:DE:train:216000-264000,CWRU,IR007,1748.0,48000,512,0.5,log1p,8.644071035649243e-06,0.00013983647322925624,0.000560519907427969,0.0873040770328202,2.91735594487329,3.2628319359497904,3.5778709591048754,3.262692099476561,True
